user.id,category,type,tweeting_lang,bio_lang,type_1,type_2,type_3,type_4,category_1,category_2,category_3,category_4
2438658560,Non-Governmental Organization,Institution,en,en,Institution,Institution,Institution,,['Non-Governmental Organization'],['Non-Governmental Organization'],['Other'],[]
1158456085,Media,Individual,en,en,Individual,Individual,Individual,,['Media: News'],"['Media: News', 'Media: Scientific News and Communication']",['Media: News'],[]
742823052354945024,Outspoken Political Supporter,Unclear,en,en,Unclear,Institution,Individual,Unclear,['Government and Politics'],['Outspoken Political Supporter'],['Other'],['Outspoken Political Supporter']
2844208517,,Individual,en,en,Individual,Individual,,Individual,['Non-Governmental Organization'],['Science: Social Sciences'],,['Media: Other Media']
65701666,Other,Individual,en,,Individual,Individual,Individual,,['Other'],['Outspoken Political Supporter'],['Other'],[]
16193528,Non-Governmental Organization,Institution,en,en,Institution,Institution,Institution,,['Non-Governmental Organization'],['Media: Other Media'],['Non-Governmental Organization'],[]
166196682,Non-Governmental Organization,Institution,en,en,Institution,Institution,Institution,,['Other'],['Non-Governmental Organization'],['Non-Governmental Organization'],[]
1032091649948758016,Sport,Individual,en,no,Individual,Individual,,,"['Business', 'Sport']","['Art', 'Sport']","['Porn', 'Science: Social Sciences']",[]
1245970857031131136,Media,Institution,en,en,Institution,Unclear,,Institution,['Media: Other Media'],['Media: News'],,['Media: Scientific News and Communication']
1217960673239498753,Other,Individual,en,en,Individual,Unclear,Individual,,['Other'],['Other'],['Non-Governmental Organization'],[]
1179826931191169024,Other,Individual,en,en,Unclear,Individual,Individual,,['Other'],['Other'],['Other'],[]
735271574488514560,Science,Individual,en,en,Individual,Individual,Unclear,Individual,['Outspoken Political Supporter'],"['Art', 'Other']",['Science: Engineering and Technology'],['Science: Engineering and Technology']
741196256941383680,,Institution,en,en,Institution,Institution,Institution,Individual,['Government and Politics'],['Non-Governmental Organization'],['Art'],['Media: Scientific News and Communication']
1031978204,Government and Politics,Institution,en,en,Institution,Institution,Institution,,['Government and Politics'],['Government and Politics'],['Government and Politics'],[]
357123894,Science,Individual,en,en,Individual,Individual,Individual,,['Science: Engineering and Technology'],['Science: Engineering and Technology'],['Science: Engineering and Technology'],[]
1254374459018031106,Other,Individual,en,en,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
54315855,Media,Individual,en,en,Individual,Individual,Individual,,['Media: News'],['Government and Politics'],"['Media: News', 'Media: Other Media', 'Media: Scientific News and Communication']",[]
1446853159,Art,Individual,en,en,Individual,Individual,Individual,,['Art'],['Media: Other Media'],['Art'],[]
1259909822138454018,Science,Individual,en,en,Individual,Individual,Individual,Individual,['Non-Governmental Organization'],['Business'],"['Other', 'Science: Life Sciences']",['Science: Other Science']
605693484,,Individual,en,en,Unclear,Individual,Individual,Individual,['Other'],['Sport'],['Media: Other Media'],['Science: Social Sciences']
2534938274,Public Services,Institution,en,en,Institution,Institution,Institution,,['Public Services'],['Government and Politics'],"['Government and Politics', 'Media: Other Media', 'Public Services']",[]
720594575992188928,Non-Governmental Organization,Individual,en,en,Individual,Individual,Institution,,['Non-Governmental Organization'],['Government and Politics'],"['Non-Governmental Organization', 'Outspoken Political Supporter', 'Public Services']",[]
1192469731732836352,Business,Institution,en,en,Institution,Institution,Institution,Institution,['Public Services'],['Business'],['Science: Other Science'],"['Business', 'Government and Politics', 'Science: Life Sciences']"
4486093643,Outspoken Political Supporter,Institution,en,en,Unclear,Institution,Institution,,['Other'],"['Non-Governmental Organization', 'Outspoken Political Supporter']",['Outspoken Political Supporter'],[]
186347409,Healthcare,Institution,en,en,Institution,Institution,Institution,,['Healthcare'],"['Government and Politics', 'Healthcare', 'Science: Engineering and Technology', 'Science: Life Sciences']",['Healthcare'],[]
25463665,Outspoken Political Supporter,Individual,en,en,Individual,Individual,Individual,,['Outspoken Political Supporter'],['Outspoken Political Supporter'],['Outspoken Political Supporter'],[]
610919499,Government and Politics,Individual,en,en,Individual,Individual,Individual,,"['Art', 'Science: Social Sciences']",['Government and Politics'],"['Government and Politics', 'Outspoken Political Supporter']",[]
3150039560,Other,Individual,en,en,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
429256192,Other,Unclear,en,en,Unclear,Unclear,Individual,,['Other'],['Other'],['Other'],[]
16451542,Sport,Individual,en,en,Individual,Individual,,,"['Business', 'Sport']",['Sport'],"['Business', 'Non-Governmental Organization']",[]
151205654,Art,Individual,en,en,Individual,Individual,Individual,,['Other'],['Art'],"['Art', 'Media: Other Media']",[]
788454757828526082,Non-Governmental Organization,Individual,en,en,Individual,Individual,Individual,,['Non-Governmental Organization'],['Non-Governmental Organization'],['Public Services'],[]
528229372,Other,Individual,en,en,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
1074416882407616513,Porn,Individual,en,en,Individual,Individual,Individual,,['Porn'],['Porn'],['Porn'],[]
1243694848839991305,Outspoken Political Supporter,Individual,en,en,Individual,Individual,Individual,,"['Government and Politics', 'Outspoken Political Supporter']",['Outspoken Political Supporter'],['Outspoken Political Supporter'],[]
23220667,Media,Individual,en,en,Individual,Individual,Individual,Individual,['Media: Other Media'],['Sport'],['Media: News'],['Business']
31536413,Art,Individual,en,en,Individual,Individual,Individual,,"['Art', 'Business']","['Art', 'Media: Other Media']",['Business'],[]
540979618,Other,Individual,en,en,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
195680925,Media,Individual,en,en,Individual,Individual,Individual,,['Media: Other Media'],"['Media: News', 'Media: Scientific News and Communication']",['Media: News'],[]
26317075,Sport,Individual,en,en,Individual,Individual,Individual,,['Sport'],"['Media: News', 'Sport']","['Media: News', 'Sport']",[]
899803598636417025,Public Services,Individual,en,en,Institution,Individual,Individual,Individual,['Public Services'],['Public Services'],['Science: Other Science'],['Other']
740560425788407808,Media,Individual,en,en,Individual,Individual,Unclear,Institution,['Government and Politics'],['Healthcare'],['Other'],"['Media: News', 'Media: Scientific News and Communication']"
1102591633,Other,Individual,en,en,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
463298892,Media,Individual,en,en,Individual,Individual,Individual,,['Media: Other Media'],['Media: News'],['Media: Other Media'],[]
934951051,Outspoken Political Supporter,Individual,en,en,Individual,Individual,Individual,,"['Healthcare', 'Outspoken Political Supporter']",['Outspoken Political Supporter'],['Other'],[]
36431303,Media,Individual,en,en,Individual,Unclear,Individual,Individual,['Other'],['Sport'],['Media: Other Media'],"['Media: News', 'Public Services']"
19730048,Media,Institution,en,en,Unclear,Institution,Institution,Institution,['Other'],"['Art', 'Media: Other Media']",['Business'],"['Media: News', 'Media: Scientific News and Communication']"
1064795339771674625,Government and Politics,Institution,en,en,Institution,Institution,Institution,,['Government and Politics'],['Non-Governmental Organization'],['Government and Politics'],[]
1252796371922554880,Government and Politics,Institution,en,en,Institution,Institution,Individual,,"['Government and Politics', 'Outspoken Political Supporter']",['Government and Politics'],"['Media: Scientific News and Communication', 'Science: Other Science']",[]
2767722574,Other,Individual,en,en,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
2552902255,Public Services,Individual,en,en,Individual,Individual,,Individual,"['Outspoken Political Supporter', 'Public Services']",['Public Services'],['Science: Social Sciences'],['Other']
720274807711924225,Other,Individual,en,en,Individual,Individual,Individual,,['Other'],['Other'],['Art'],[]
624757150,Healthcare,Institution,en,en,Institution,Unclear,Individual,Institution,['Healthcare'],['Healthcare'],['Healthcare'],['Science: Life Sciences']
14280518,Business,Institution,en,en,Institution,Institution,Institution,,"['Business', 'Sport']",['Science: Other Science'],"['Business', 'Sport']",[]
350490772,Other,Individual,en,en,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
2874808227,Science,Institution,en,en,Unclear,Institution,Institution,Institution,['Science: Other Science'],['Science: Life Sciences'],['Healthcare'],"['Media: Other Media', 'Science: Social Sciences']"
986854938272849920,Other,Individual,en,,Individual,Individual,Individual,Individual,['Other'],['Other'],['Other'],['Other']
2465349190,Other,Individual,en,,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
378295246,Religion,Individual,en,en,Institution,Individual,Individual,,['Religion'],['Religion'],['Other'],[]
29612219,Other,Individual,en,en,Individual,Individual,Individual,,['Other'],['Healthcare'],['Other'],[]
809212391607123968,Media,Individual,en,en,Individual,Individual,Individual,Institution,['Other'],['Science: Engineering and Technology'],['Business'],"['Media: News', 'Media: Scientific News and Communication']"
518700708,Government and Politics,Individual,en,en,Individual,Individual,Individual,,['Government and Politics'],['Government and Politics'],['Government and Politics'],[]
991726746402738178,Healthcare,Individual,en,en,Individual,Individual,Individual,,['Science: Life Sciences'],"['Healthcare', 'Science: Life Sciences']",['Healthcare'],[]
528183960,Healthcare,Individual,en,en,Individual,Individual,Individual,,['Not in English'],['Healthcare'],['Healthcare'],[]
2324181091,Other,Individual,en,,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
2166011871,Healthcare,Individual,en,en,Individual,Individual,Individual,,['Healthcare'],['Healthcare'],['Healthcare'],[]
425339936,Art,Individual,en,en,Individual,Individual,Individual,,['Art'],"['Art', 'Media: Other Media', 'Media: Scientific News and Communication']",['Public Services'],[]
815273012,Outspoken Political Supporter,Individual,en,en,Individual,Individual,Individual,,['Outspoken Political Supporter'],['Science: Other Science'],"['Healthcare', 'Outspoken Political Supporter']",[]
414164102,Healthcare,Individual,en,en,Individual,Individual,Individual,,['Healthcare'],"['Healthcare', 'Public Services']","['Healthcare', 'Non-Governmental Organization']",[]
200163987,Religion,Unclear,en,en,Individual,Unclear,Unclear,,"['Art', 'Healthcare', 'Outspoken Political Supporter', 'Religion']","['Healthcare', 'Religion', 'Sport']","['Art', 'Religion', 'Science: Life Sciences']",[]
2436708865,Government and Politics,Individual,en,en,Individual,Individual,Individual,,['Government and Politics'],['Government and Politics'],['Government and Politics'],[]
601922436,Healthcare,Individual,en,en,Individual,Individual,Individual,Individual,['Non-Governmental Organization'],['Healthcare'],['Science: Social Sciences'],['Healthcare']
6568672,Healthcare,Individual,en,en,Individual,Individual,Individual,Institution,['Science: Life Sciences'],['Media: Scientific News and Communication'],['Healthcare'],['Healthcare']
